Loan_ID,Delinquencies_2yrs,Earliest_credit_line,Inquiries_last_6mths,Months_Since_Last_Delinquency,Months_Since_Last_Record,Open_Account,Public_Records,Revolving_Balance,Revolving_Utilization,Total_Accounts,Total_Payment,Total_Payment_Inv,Total_Received_Principal,Total_Received_Interest,Total_Received_Late_Fee,Recoveries,Collection_Recovery_Fee,Last_Payment_Date,Payment_Status,Last_Payment_Amnt,Last_Credit_Pull_Date
151607,1,2003-08-01,1,5,0,4,0,1238,0.62,6,1664.724606,971.09,1500,164.72,0,0,0,2008-09-01,Completed,1199.4,2008-08-01
151621,0,1987-04-01,2,30,0,14,0,4746,0.19,33,20609.24655,400.74,18000,2609.25,0,0,0,2010-11-01,Completed,574.81,2010-11-01
152291,0,1999-07-01,0,0,0,7,0,3470,0.26,8,5395.041887,1237.19,4800,595.04,0,0,0,2010-11-01,Completed,151.64,2010-11-01
152663,0,2002-12-01,0,0,0,9,0,12640,0.83,12,3161.605037,2344.86,3000,161.61,0,0,0,2008-06-01,Completed,2581.97,2008-01-01
153022,0,1985-04-01,0,0,0,7,0,368,0.01,15,3339.035809,2031.25,3000,339.04,0,0,0,2010-10-01,Completed,11.71,2010-10-01
153054,1,1996-02-01,1,9,0,5,0,30597,0.9,25,6690.131289,1224.15,5875,815.13,0,0,0,2009-07-01,Completed,3044.55,2009-08-01
153235,0,1994-01-01,0,0,0,5,0,8537,0.76,5,21380.72297,664.33,18000,3380.72,0,0,0,2010-11-01,Completed,597.57,2011-10-01
153434,0,2003-09-01,2,0,0,10,0,15649,0.55,23,14204.69083,809.83,11999.99,2165.46,39.24,0,0,2010-11-01,Completed,306.13,2011-08-01
154141,0,1972-05-01,0,0,0,10,0,4067,0.07,24,5417.794338,1354.48,5000,417.79,0,0,0,2009-03-01,Completed,3076.88,2010-12-01
154154,0,2000-03-01,0,52,114,11,1,5836,0.69,12,5134.085288,1176.56,4800,334.09,0,0,0,2008-08-01,Completed,3891.08,2008-08-01
154286,0,1993-12-01,0,0,0,3,0,24615,0.95,6,17586.45199,1143.12,15000,2586.45,0,0,0,2011-03-01,Completed,573.03,2011-02-01
154305,0,1993-10-01,0,64,5,5,1,7600,0.72,10,4198.854301,1379.38,3599.99,598.86,0,0,0,2010-11-01,Completed,117.97,2011-01-01
154776,0,2002-09-01,2,0,0,8,0,9495,0.88,8,2009.43,258.3,1492.33,517.1,0,0,0,2008-08-01,Completed,223.34,2015-03-01
155780,0,1990-07-01,0,0,0,9,0,4921,0.3,9,5162.394223,860.46,4800,362.39,0,0,0,2009-01-01,Completed,3214.98,2009-01-01
156021,0,1998-07-01,1,0,0,7,0,11200,0.23,11,7775.636871,1275.69,6400,1375.64,0,0,0,2012-04-01,Completed,73.03,2012-03-01
156417,0,1987-07-01,3,0,0,12,0,2444,0.06,31,6208.942922,1086.57,6000,208.94,0,0,0,2008-06-01,Completed,5278.09,2013-09-01
156868,0,2002-02-01,0,0,0,8,0,916,0.07,8,28482.75432,1323.44,24750,3732.75,0,0,0,2011-01-01,Completed,812.73,2010-12-01
157169,0,1997-11-01,5,0,0,12,0,148829,0.07,43,10361.33,206.15,8260.95,2100.38,0,0,0,2008-12-01,Completed,821.25,2016-05-01
157768,0,1997-12-01,0,29,0,14,0,3209,0.13,37,4559.031276,487.57,3999.99,559.04,0,0,0,2010-12-01,Completed,128.06,2011-02-01
158289,0,1997-05-01,0,34,0,7,0,7570,0.82,16,10593.50755,863.37,9000,1593.51,0,0,0,2010-12-01,Completed,297.22,2016-04-01
158706,0,2000-12-01,0,0,103,4,1,13126,0.97,4,14370.92225,1161.29,12375,1995.92,0,0,0,2010-02-01,Completed,4259.11,2014-05-01
159468,0,1995-09-01,1,0,0,16,0,66654,0.52,34,13399.12782,2121.53,12000,1399.13,0,0,0,2009-02-01,Completed,8231.59,2009-02-01
159665,0,1963-05-01,0,0,0,4,0,50,0,6,6432.31679,1792.96,5750,682.32,0,0,0,2010-12-01,Completed,183.83,2010-12-01
159713,0,2002-03-01,3,0,0,4,0,3084,0.66,4,986.55,712.49,804.23,143.67,0,38.65,13.45,2011-05-01,Completed,29.16,2016-05-01
161187,0,1992-07-01,1,0,0,10,0,2598,0.24,15,14773.99102,1140.85,12950,1823.99,0,0,0,2009-12-01,Completed,5171.89,2009-12-01
163627,0,1990-07-01,2,32,0,15,0,18168,0.69,30,4686.458561,1123.86,4000,686.46,0,0,0,2010-12-01,Completed,134.37,2013-02-01
163758,0,1982-03-01,2,0,0,7,0,24218,0.85,7,3547.037137,594.48,2999.99,547.05,0,0,0,2010-12-01,Completed,99.15,2010-12-01
164346,0,2003-11-01,0,0,0,4,0,0,0,4,565.0251577,452.02,500,65.03,0,0,0,2010-12-01,Completed,33.16,2015-11-01
164741,0,1987-11-01,1,59,0,9,0,72303,0.74,33,18832.94253,605.07,16000,2832.95,0,0,0,2010-12-01,Completed,526.15,2010-12-01
164792,0,2004-10-01,0,0,0,6,0,1032,0.05,7,18920.57192,1075.03,17600,1320.57,0,0,0,2008-12-01,Completed,12791.64,2008-12-01
166437,0,1997-12-01,1,33,0,6,0,133,0.04,20,11289.55269,793.8,9600,1689.55,0,0,0,2010-08-01,Completed,116.25,2016-04-01
166534,2,2002-01-01,1,6,0,15,0,34023,0.58,19,8877.15,109.65,6435.58,2009.86,0,431.71,4.34,2009-04-01,Completed,527.93,2009-12-01
166546,0,1995-08-01,5,0,0,8,0,12430,0.3,14,3135.507949,261.3,3000,135.51,0,0,0,2008-08-01,Completed,2483.36,2009-12-01
166683,0,1979-10-01,3,0,0,24,0,10742,0.09,43,7305.786154,1426.11,6499.99,805.8,0,0,0,2010-12-01,Completed,204.6,2014-05-01
166747,2,2000-04-01,0,15,0,5,0,2197,0.76,13,2831.89,197.48,1997.01,653.65,44.99,136.24,1.38,2009-04-01,Completed,707.96,2009-12-01
167189,3,1995-10-01,1,7,0,4,0,88,0.24,18,1587.33,72.78,1213.7,373.63,0,0,0,2008-10-01,Completed,158.76,2016-05-01
167205,0,1988-09-01,0,42,0,15,0,13867,0.34,24,17495.30684,408.22,15000,2495.31,0,0,0,2010-12-01,Completed,490.65,2011-02-01
167584,0,1994-06-01,3,80,0,2,0,3943,0.99,5,4514,157.36,3494.37,1019.63,0,0,0,2009-02-01,Completed,322.49,2016-02-01
167645,0,1997-04-01,2,0,0,3,0,5405,0.4,19,6778.258742,790.8,6000,778.26,0,0,0,2010-04-01,Completed,3.94,2015-07-01
167846,0,1999-08-01,1,0,0,9,0,12102,0.49,15,13441.00357,1754.47,11300,2141,0,0,0,2010-06-01,Completed,7.17,2010-06-01
168100,0,1995-12-01,1,0,0,12,0,18076,0.81,25,21557.49245,631.95,17999.99,3557.5,0,0,0,2010-11-01,Completed,5.19,2010-11-01
168190,0,1993-06-01,1,25,0,8,0,4504,0.39,11,2529.27,539.64,1901,596.19,14.99,17.09,5.83,2009-08-01,Completed,132.35,2016-05-01
168222,0,1994-08-01,0,0,0,8,0,25852,0.61,27,27392.2032,356.1,25000,2392.2,0,0,0,2008-11-01,Completed,19106.22,2008-10-01
169044,1,1985-11-01,0,17,0,12,0,32438,0.43,23,21805.83242,176.82,18499.99,3275.6,30.24,0,0,2011-01-01,Completed,636.34,2010-12-01
169254,0,1990-10-01,2,0,0,9,0,20380,0.48,26,18867.74967,471.72,17000,1867.75,0,0,0,2009-08-01,Completed,8642.19,2016-05-01
169354,0,2001-10-01,0,0,0,11,0,38054,0.61,12,5894.49,410.34,5400,494.49,0,0,0,2009-02-01,Completed,3654.23,2009-02-01
169453,0,2004-01-01,2,0,0,4,0,25,0,4,20479.9813,830.27,18500,1979.98,0,0,0,2009-02-01,Completed,12618,2014-03-01
169525,0,2003-01-01,2,0,0,9,0,3305,0.55,10,10478.72198,408.08,9000,1448.73,30,0,0,2011-01-01,Completed,1.46,2011-01-01
169793,0,1997-03-01,0,46,0,11,0,348,0.05,25,7894.73,362.64,5558.08,1865,0,471.65,4.71,2009-02-01,Completed,530.36,2009-11-01
170488,0,2004-03-01,0,0,0,6,0,3015,0.25,9,5681.902201,454.56,5000,681.9,0,0,0,2010-07-01,Completed,933.83,2010-07-01
170528,0,2002-04-01,1,0,0,9,0,7336,0.72,24,14059.38537,760.49,12000,2059.39,0,0,0,2010-12-01,Completed,393.41,2016-02-01
170929,0,1989-10-01,1,44,0,6,0,8644,0.73,14,10042.83051,1255.35,9000,1042.83,0,0,0,2009-01-01,Completed,6432.48,2012-12-01
171220,0,1997-12-01,2,0,0,5,0,93,0,8,18930.34,326.06,4882.92,2283.17,33,11731.25,4105.92,2009-03-01,Completed,200.01,2016-05-01
171298,0,2000-01-01,0,0,0,7,0,2698,0.1,17,7830.665691,1118.67,7000,830.67,0,0,0,2010-12-01,Completed,225.5,2010-12-01
172644,0,1994-10-01,0,74,0,11,0,19009,0.3,18,13996.25553,181.77,12000,1996.26,0,0,0,2010-12-01,Completed,391.12,2011-11-01
172802,1,1972-07-01,2,17,0,7,0,498,0.07,25,5698.810312,797.83,5000,698.81,0,0,0,2010-12-01,Completed,159.37,2016-04-01
173029,0,1994-12-01,2,41,70,11,1,10358,0.92,24,8311.84,994.18,6335.33,1829.62,0,146.89,1.56,2010-04-01,Completed,416.62,2010-09-01
173981,3,1972-12-01,0,19,0,6,0,2105,0.45,33,3701.247745,607.24,3200,501.25,0,0,0,2010-04-01,Completed,902.55,2014-07-01
174377,0,1999-10-01,3,60,0,12,0,2822,0.1,24,5480.64559,1769.79,4800,680.65,0,0,0,2010-02-01,Completed,1631.54,2010-02-01
175056,0,1994-01-01,0,0,0,6,0,21004,0.98,35,23067.26757,317.17,20000,3067.27,0,0,0,2010-01-01,Completed,7446.74,2014-06-01
175147,0,2000-03-01,1,61,0,17,0,11675,0.76,29,2942.427533,2319.43,2400,542.43,0,0,0,2010-12-01,Completed,85.43,2016-05-01
175193,0,2004-07-01,0,0,0,2,0,3933,0.44,3,8587.161956,1059.1,7500,1087.16,0,0,0,2010-12-01,Completed,242.56,2010-12-01
175582,0,1996-09-01,3,59,47,6,2,7251,0.81,15,12060.06736,753.75,10000,2060.07,0,0,0,2010-08-01,Completed,1649.16,2016-05-01
176062,3,1995-10-01,1,8,0,3,0,88,0.44,17,931.5,232.6,678.15,253.35,0,0,0,2008-10-01,Completed,93.23,2016-05-01
176206,0,1995-02-01,2,0,0,4,0,1492,0.33,5,3450.932223,862.73,3000,450.93,0,0,0,2010-12-01,Completed,100.22,2011-05-01
176610,0,2002-09-01,0,0,0,8,0,7121,0.34,9,3453.794808,873.93,2975,478.8,0,0,0,2010-12-01,Completed,98.46,2010-12-01
176942,0,1999-07-01,2,0,0,8,0,17641,0.7,18,19576.92009,800.87,16500,3076.92,0,0,0,2010-03-01,Completed,1950.71,2010-04-01
176995,0,1999-07-01,3,39,0,10,0,30946,0.62,18,12770.59,342.9,8471.54,3553.14,0,745.91,7.5,2009-02-01,Completed,859.07,2009-12-01
177075,0,1991-09-01,0,0,0,7,0,0,0,30,17016.46038,2206.03,15000,2016.46,0,0,0,2010-12-01,Completed,482.31,2015-08-01
177259,0,2000-08-01,1,0,0,5,0,23391,0.91,14,19760.82237,467.87,17950,1810.82,0,0,0,2009-01-01,Completed,12719.24,2009-01-01
177913,0,1991-10-01,0,0,0,11,0,16324,0.48,25,7930.939209,396.55,7000,930.94,0,0,0,2009-11-01,Completed,2988.95,2009-11-01
178157,0,2000-08-01,2,0,0,7,0,7104,0.94,25,5511.15,47.32,2812.13,2024.47,0,674.55,129.93,2009-10-01,Completed,50.03,2010-02-01
178236,0,2002-08-01,0,0,0,7,0,9273,0.44,10,14193.34884,295.69,12000,2173.37,19.98,0,0,2010-02-01,Completed,4185.78,2010-11-01
178239,0,1995-12-01,3,0,0,8,0,6718,0.95,11,8353.107275,606.59,6999.99,1353.11,0,0,0,2010-12-01,Completed,236.06,2015-09-01
178977,0,1992-05-01,4,0,0,19,0,12017,0.12,55,7221.69,21.6,5591.61,1630.08,0,0,0,2008-10-01,Completed,802.47,2016-05-01
179020,1,1993-01-01,1,19,0,9,0,5749,0.43,23,10976.02508,207.93,9325,1651.03,0,0,0,2010-12-01,Completed,307.06,2010-12-01
179897,1,1994-12-01,0,6,0,7,0,6530,0.22,13,30103.87502,532.25,25000,5103.88,0,0,0,2010-12-01,Completed,837.68,2010-12-01
180005,0,2000-06-01,0,55,0,8,0,2666,0.12,19,4444.32909,1861.19,4000,444.33,0,0,0,2010-01-01,Completed,1448.33,2013-02-01
180535,0,2002-04-01,2,43,0,16,0,3761,0.55,27,4082.244935,758.07,3500,582.24,0,0,0,2010-12-01,Completed,113.99,2010-12-01
180614,0,1993-04-01,0,73,0,14,0,33698,0.91,24,30328.54577,1115.35,24625,5703.55,0,0,0,2010-12-01,Completed,845.47,2016-05-01
180675,0,1980-10-01,1,27,0,21,0,3472,0.05,63,13650.38,244.97,8767.32,2675.41,0,2207.65,0,2009-03-01,Completed,817.41,2016-05-01
180712,1,1989-06-01,3,18,0,13,0,14534,0.49,22,15179.28358,2814.49,12000,3179.28,0,0,0,2010-12-01,Completed,435.85,2010-12-01
181036,0,2000-06-01,1,0,0,5,0,6703,0.48,22,20705.86129,1217.9,18000,2705.86,0,0,0,2010-12-01,Completed,580.97,2010-12-01
181590,0,1996-01-01,2,34,0,10,0,5861,0.54,16,14580.70226,668.28,12000,2580.7,0,0,0,2010-12-01,Completed,407.18,2010-12-01
181701,1,2004-02-01,0,11,0,4,0,5061,0.72,6,5914.503029,1301.19,5000,914.5,0,0,0,2009-12-01,Completed,2054.79,2010-02-01
182089,0,1991-02-01,0,73,0,11,0,16888,0.4,40,24379.7862,926.39,21000,3379.79,0,0,0,2010-12-01,Completed,678.74,2015-12-01
182554,0,1997-01-01,0,30,0,2,0,463,0.93,9,4747.534251,1251.45,3999.99,747.54,0,0,0,2010-11-01,Completed,15.13,2016-03-01
182589,1,1998-09-01,0,4,0,2,0,0,0,13,10131.52284,754.71,8800,1316.52,15,0,0,2010-11-01,Completed,11.4,2010-11-01
182845,0,2000-12-01,4,0,0,22,0,8283,0.13,39,26630.20565,639.12,25000,1630.21,0,0,0,2008-09-01,Completed,20210.86,2013-11-01
183801,0,1998-07-01,0,0,0,9,0,46525,0.94,10,18185.5444,918.82,15450,2735.55,0,0,0,2010-12-01,Completed,506.84,2015-11-01
183936,0,2000-10-01,0,0,0,14,0,2650,0.07,18,6413.832389,1990.5,5800,613.83,0,0,0,2010-04-01,Completed,253.09,2010-04-01
184296,0,1990-07-01,5,28,0,9,0,17,0,15,12982.48,141.65,10210.53,2771.95,0,0,0,2009-06-01,Completed,898.85,2016-05-01
184562,0,1995-09-01,2,69,0,12,0,827,0.07,22,2609.48,234.74,1732.25,504.18,0,373.05,3.74,2008-07-01,Completed,319.54,2009-01-01
184908,0,2004-08-01,2,0,0,5,0,961,0.26,7,1170.657129,542.36,999.99,155.66,15,0,0,2011-01-01,Completed,1.43,2011-01-01
185352,0,2004-08-01,1,0,0,4,0,1554,0.29,4,6933.194512,544.75,5999.99,933.21,0,0,0,2010-12-01,Completed,193.55,2010-12-01
185684,3,1992-02-01,2,4,0,8,0,10753,0.52,15,14318.87,318.7,10005.99,3756,0,556.88,5.6,2009-07-01,Completed,764.64,2015-07-01
186499,0,1997-07-01,1,0,0,7,0,2227,0.04,37,1110.813028,971.96,1000,110.81,0,0,0,2010-08-01,Completed,185.8,Not Available
186572,0,1979-10-01,0,62,115,16,1,7606,0.19,39,12347.21988,745.98,12000,347.22,0,0,0,2008-05-01,Completed,11202.55,2015-10-01
186652,2,2001-11-01,0,3,0,10,0,8355,0.34,12,10817.03,899.78,5058.01,1803.72,0,3955.3,1384.33,2010-05-01,Completed,200.22,2016-05-01
186840,0,2001-12-01,0,0,0,11,0,27293,0.87,14,24740.98049,1085.29,20000,4740.98,0,0,0,2010-12-01,Completed,693.79,2010-12-01
187464,1,2000-02-01,0,15,0,11,0,10157,0.26,20,11555.4033,1880.13,10000,1555.4,0,0,0,2010-12-01,Completed,325.23,2010-12-01
187671,0,1994-12-01,2,47,0,7,0,4209,0.75,12,8654.61,397.39,5262.41,2503.24,0,888.96,8.94,2008-10-01,Completed,862.97,2009-10-01
188937,0,1998-07-01,1,0,0,20,0,0,0,42,8110.596545,2509.36,8000,110.6,0,0,0,2008-04-01,Completed,609.58,2011-02-01
189379,0,1997-03-01,1,0,0,8,0,1773,0.05,15,2912.210708,1144.08,2800,112.21,0,0,0,2008-08-01,Completed,2391.23,2008-07-01
190811,0,2001-09-01,1,0,0,5,0,949,0.56,8,1111.46,1041.37,886.3,174.5,0,50.66,0.63,2009-06-01,Completed,62.45,2016-05-01
190846,0,2001-05-01,2,0,0,8,0,12308,0.44,12,7661.88,781.02,5323.38,2338.5,0,0,0,2008-10-01,Completed,851.41,2016-05-01
191006,2,1996-12-01,3,19,0,9,0,7914,0.31,11,8802.18,1341.61,7500,1302.18,0,0,0,2011-01-01,Completed,236.1,2010-12-01
191730,0,1997-11-01,0,43,0,5,0,9150,0.96,22,24740.97669,2541.7,19999.99,4740.98,0,0,0,2011-01-01,Completed,697.12,2014-07-01
192239,0,2003-01-01,3,0,0,8,0,21777,0.54,14,22583.26677,254.07,20000,2583.27,0,0,0,2009-07-01,Completed,9417.16,2010-03-01
192299,0,2000-11-01,3,49,0,11,0,4281,0.63,19,19362.44821,943.5,16000,3335.57,26.88,0,0,2010-11-01,Completed,1602.87,2014-11-01
192311,0,1998-12-01,0,0,0,6,0,4475,0.63,10,10994.76631,742.15,10000,994.77,0,0,0,2009-04-01,Completed,6502.24,2009-06-01
192616,0,1997-06-01,2,0,0,14,0,25413,0.45,26,13865.29434,577.72,12000,1865.29,0,0,0,2010-07-01,Completed,2645.13,2015-02-01
193452,0,1994-12-01,2,0,0,4,0,15043,0.65,25,11344.30276,2990.38,10000,1344.3,0,0,0,2011-01-01,Completed,331.48,2016-03-01
193586,0,2004-04-01,2,0,0,7,0,6353,0.4,8,10544.50197,737.17,8999.99,1544.51,0,0,0,2011-01-01,Completed,294.86,2013-03-01
193630,0,2002-09-01,1,0,0,6,0,3737,0.56,11,4442.805382,1360.61,4000,442.81,0,0,0,2009-12-01,Completed,1685.2,2009-11-01
194565,2,1992-09-01,0,8,0,8,0,11370,0.42,22,13800.92888,1737.89,12000,1800.93,0,0,0,2010-12-01,Completed,771.89,2011-11-01
194762,1,1979-07-01,0,19,0,6,0,18403,0.73,9,17924.18663,870.11,15450,2474.19,0,0,0,2009-07-01,Completed,9021.97,2009-07-01
195618,0,2002-05-01,0,24,0,8,0,19504,0.77,11,7103.957781,740,6000,1103.96,0,0,0,2010-05-01,Completed,4.12,2010-05-01
195655,0,1998-01-01,2,0,0,30,0,10463,0.08,63,20705.85042,854.18,17999.99,2705.86,0,0,0,2011-01-01,Completed,578.4,2012-06-01
196027,1,1998-11-01,3,20,0,2,0,2808,0.51,7,3432.784025,739.63,3000,432.78,0,0,0,2010-12-01,Completed,5.95,2010-12-01
196148,0,1995-05-01,0,0,0,16,0,6297,0.15,36,17163.96246,972.63,15000,2163.96,0,0,0,2010-10-01,Completed,1902.2,2010-10-01
196380,0,1986-06-01,0,0,0,14,0,33060,0.22,23,12246.55873,1976.15,11000,1246.56,0,0,0,2010-02-01,Completed,9.87,2010-02-01
196428,0,2000-11-01,0,0,0,6,0,4500,0.13,7,3793.02,842.32,2282.72,664.82,74.96,770.52,269.6,2009-08-01,Completed,155.19,2016-05-01
196521,0,2003-02-01,1,0,0,6,0,2344,0.1,9,21710.02702,298.51,20000,1710.03,0,0,0,2009-06-01,Completed,2860.41,2009-06-01
196559,0,1990-10-01,0,0,0,10,0,2907,0.04,18,3335.229263,1695.41,3000,335.23,0,0,0,2010-10-01,Completed,9.61,2010-10-01
196574,0,1995-05-01,2,31,0,20,0,26218,0.29,26,10959.49476,547.97,9500,1459.49,0,0,0,2010-06-01,Completed,2383.46,2010-06-01
196863,0,2004-06-01,0,0,0,10,0,5967,0.26,10,5158.918623,1338.39,4350,808.92,0,0,0,2010-11-01,Completed,10.36,2011-04-01
196910,0,1991-03-01,2,57,78,7,1,27786,0.86,16,7509.82,332.8,6233.81,1276.01,0,0,0,2010-03-01,Completed,288.89,2016-05-01
197019,0,1991-03-01,2,57,78,7,1,27786,0.86,16,2092.44,283.96,1650.22,367.25,74.97,0,0,2009-12-01,Completed,100.22,2016-05-01
197225,1,1996-10-01,1,9,0,2,0,7335,0.46,19,13783.56639,315.87,12000,1745.41,38.16,0,0,2011-01-01,Completed,770.54,2016-05-01
197360,1,2001-01-01,1,22,0,6,0,0,0,8,7094.10262,946.1,6000,1094.1,0,0,0,2011-01-01,Completed,198.7,2016-04-01
197558,0,1988-11-01,0,54,0,11,0,19210,0.48,25,3020.761194,197.62,2675,345.76,0,0,0,2011-01-01,Completed,84.87,2011-01-01
197959,0,2000-06-01,3,0,0,3,0,11601,0.86,6,17333.13847,2179.06,15000,2333.14,0,0,0,2011-01-01,Completed,484.25,2016-05-01
198285,0,2002-05-01,1,63,0,5,0,991,0.34,17,9167.490701,388.28,7850,1257.49,60,0,0,2010-11-01,Completed,18.67,2010-11-01
198952,1,1990-11-01,5,15,0,13,0,141287,0.09,44,2573.52762,566.18,2500,73.53,0,0,0,2008-06-01,Completed,2263.15,2008-08-01
199055,1,2001-08-01,1,18,0,5,0,199,0.01,15,3491.952643,200.69,3000,491.95,0,0,0,2011-01-01,Completed,98.84,2016-05-01
199486,0,1994-05-01,1,0,0,10,0,63580,0.81,19,3936.06,1314.27,2827.31,876.19,0,232.56,2.36,2009-05-01,Completed,325.38,2009-10-01
199575,0,1993-02-01,0,0,0,9,0,773,0.05,31,4095.399215,895.9,4000,95.4,0,0,0,2008-05-01,Completed,3722.88,2007-12-01
199889,1,2003-12-01,3,9,0,11,0,1042,0.37,16,2390.717595,358.61,2000,390.72,0,0,0,2010-08-01,Completed,77.64,2014-07-01
200256,1,2003-10-01,1,9,0,8,0,137,0.03,11,13842.17,786.64,11197.58,2604.04,0,40.55,0.59,2010-11-01,Completed,406.07,2011-04-01
200600,0,1995-02-01,0,0,107,4,1,1944,0.47,11,8690.585118,1825.35,7500,1190.59,0,0,0,2011-01-01,Completed,247.31,2016-05-01
200805,1,1988-07-01,1,11,0,13,0,16613,0.18,21,1878.56,449.89,1186.39,519.21,0,172.96,1.77,2008-11-01,Completed,170.72,2009-10-01
200886,0,2004-11-01,1,0,0,7,0,0,0,7,10578.56423,2108.21,9325,1253.56,0,0,0,2011-01-01,Completed,300.6,2011-01-01
200912,0,1991-01-01,3,0,111,9,1,5181,0.98,41,11495.17317,2122.53,9400,2080.17,15,0,0,2011-03-01,Completed,204.17,2011-03-01
201285,1,1998-07-01,2,16,0,8,0,597,0.14,21,2296.2633,1761.79,2000,296.27,0,0,0,2011-01-01,Completed,75.48,2013-11-01
201479,0,1988-03-01,1,0,0,42,0,3202,0.01,76,7830.662309,2051.02,7000,830.66,0,0,0,2011-01-01,Completed,228.16,2011-01-01
201909,0,1998-08-01,0,0,0,9,0,46086,0.93,10,24038.21873,1115.26,20000,4038.22,0,0,0,2011-01-01,Completed,671.6,2015-11-01
202270,0,1989-04-01,1,25,88,13,1,9380,0.44,24,1084.63,324.54,665.76,267.67,0,151.2,1.54,2008-08-01,Completed,133.55,2016-04-01
202379,0,1996-01-01,2,0,0,12,0,35944,0.56,21,15160.90083,700.56,13025,2135.9,0,0,0,2011-01-01,Completed,424.78,2011-01-01
202406,1,2001-02-01,0,22,0,7,0,0,0,9,12237.55048,770.59,9999.99,2237.56,0,0,0,2011-01-01,Completed,347.92,2016-04-01
202712,0,1989-06-01,0,62,0,9,0,7973,0.9,33,13158.27006,801.85,11200,1958.27,0,0,0,2011-01-01,Completed,370.09,2011-01-01
202720,0,1993-11-01,1,0,0,6,0,8522,0.22,16,10741.74719,2363.18,10000,741.75,0,0,0,2009-02-01,Completed,6980.96,2009-02-01
203367,2,1998-11-01,2,16,0,24,0,62976,0.86,30,31565.86822,8028.52,25000,6565.87,0,0,0,2011-01-01,Completed,894.15,2011-01-01
203424,0,2003-09-01,0,0,0,5,0,7429,0.83,9,11411.55436,3273.56,9325,2086.55,0,0,0,2011-02-01,Completed,336.72,2011-02-01
203532,0,2000-12-01,1,0,0,2,0,639,0.14,4,3505.1,53.95,2474.2,1030.9,0,0,0,2008-06-01,Completed,701.12,2009-12-01
203554,0,1992-12-01,0,36,0,14,0,14903,0.35,48,17459.75629,1344.33,14999.99,2459.77,0,0,0,2011-01-01,Completed,487.31,2015-07-01
204428,0,1996-10-01,3,38,0,9,0,2923,0.28,16,4807.629375,1231.96,4000,807.63,0,0,0,2011-01-01,Completed,137.6,2011-07-01
204576,0,1992-02-01,1,0,0,12,0,18314,0.51,32,11809.38286,1052.59,11500,309.38,0,0,0,2008-05-01,Completed,10723.02,2007-12-01
206181,0,1999-09-01,1,0,0,2,0,150,0.08,5,3862.93163,1517.58,3500,362.93,0,0,0,2010-04-01,Completed,5.54,2016-04-01
206360,0,1997-06-01,2,77,0,2,0,0,0,3,8653.732987,1412.24,7200,1453.73,0,0,0,2011-01-01,Completed,244.62,2016-05-01
206839,1,1985-07-01,1,15,0,10,0,2475,0.05,32,2192.734085,1370.46,2000,192.73,0,0,0,2009-10-01,Completed,953.47,2016-04-01
207148,0,1992-02-01,1,0,0,3,0,1489,0.62,4,2382.281123,1219.5,2100,282.28,0,0,0,2011-01-01,Completed,73,2016-04-01
207387,0,2000-03-01,0,0,0,5,0,15368,0.87,6,11852.09877,1775.71,10000,1804.32,47.78,0,0,2011-01-01,Completed,335.91,2011-02-01
207910,0,1991-07-01,1,0,0,9,0,21521,0.3,20,2507.503437,1378.81,1628.1,226.75,0,652.6534373,231.31,2010-02-01,Completed,69.14,2016-05-01
208191,0,1992-05-01,2,43,0,11,0,4781,0.16,21,5011.52,495.04,3887.31,1124.21,0,0,0,2009-05-01,Completed,313.3,2016-05-01
208594,1,1995-10-01,3,12,47,12,1,8473,0.28,29,11657.50259,3089.24,10000,1657.5,0,0,0,2010-02-01,Completed,3755.3,2016-04-01
208728,0,2002-12-01,1,33,0,10,0,8494,0.44,13,10356.20856,7464.73,8775,1581.21,0,0,0,2010-03-01,Completed,3338.15,2014-03-01
208827,0,1992-11-01,5,0,0,8,0,11333,0.46,24,11344.3046,652.3,10000,1344.3,0,0,0,2011-01-01,Completed,320.57,2011-01-01
209349,0,1993-05-01,4,0,0,4,0,9366,0.41,8,7308.94,757.54,6306.02,916.72,14.99,71.21,16.12,2010-10-01,Completed,225.86,2016-04-01
209392,0,2002-01-01,0,0,0,9,0,4922,0.31,13,2268.427808,1134.21,2000,268.43,0,0,0,2011-01-01,Completed,8.63,2011-01-01
209581,1,1993-07-01,0,15,0,7,0,23129,0.8,19,3837.48,107.33,2264.39,954.35,0,618.74,6.19,2008-07-01,Completed,536.57,2009-01-01
210194,0,1998-12-01,3,0,0,13,0,29736,0.8,20,4546.311329,1136.58,3800,746.31,0,0,0,2011-01-01,Completed,127.74,2016-05-01
210287,0,1984-09-01,1,0,0,17,0,67232,0.41,30,6920.103618,1384.02,6000,920.1,0,0,0,2011-01-01,Completed,193.32,2015-04-01
210778,0,1993-11-01,0,0,0,3,0,0,0,6,3329.38039,2524.78,3000,314.38,15,0,0,2009-06-01,Completed,24.97,2014-07-01
210784,0,1994-11-01,0,0,0,10,0,11496,0.27,20,11454.74588,1309.82,9999.99,1454.76,0,0,0,2011-01-01,Completed,120.89,2015-03-01
210884,0,2002-07-01,0,0,0,5,0,6999,0.66,5,8223.879531,1644.78,7000,1223.88,0,0,0,2011-01-01,Completed,231.24,2016-04-01
211126,1,2004-02-01,0,12,0,4,0,4863,0.7,6,2558.352222,1250.11,2200,358.35,0,0,0,2009-12-01,Completed,959.43,2010-02-01
