Loan_ID,Member_ID,Loan_Amnt,Funded_Amnt,Funded_Amnt_Inv,Term_Months,Int_rate,Installment,Customer_Grade,Customer_Sub_Grade,Emp_Length,Home_Ownership,Annual_income,Verification_Status,Issue_Date,Loan_Status,Good_vs_Bad_Loan,Purpose,State,Debt_to_Income_Ratio
146671,146655,25000,25000,2850,36,9.64,802.47,B,B4,< 1 year,MORTGAGE,78000,Not Verified,2007-11-01,Fully Paid,Good Loan,home_improvement,SD,0.8
146844,146834,15450,15450,3499.99972,36,10.91,505.16,C,C3,7 years,RENT,120000,Not Verified,2007-11-01,Charged Off,Bad Loan,debt_consolidation,WA,16.97
148473,148467,10000,10000,1825.004738,36,9.01,318.05,B,B2,< 1 year,MORTGAGE,275000,Not Verified,2007-11-01,Charged Off,Bad Loan,home_improvement,NY,2.97
149575,149552,10000,10000,2750,36,8.38,315.12,A,A5,< 1 year,RENT,30000,Not Verified,2007-11-01,Fully Paid,Good Loan,educational,SC,4.2
149754,149751,4000,4000,979.8,36,10.91,130.79,C,C3,< 1 year,RENT,14400,Not Verified,2007-11-01,Fully Paid,Good Loan,other,FL,8.92
150940,150893,7000,7000,1000,36,10.59,227.82,C,C2,3 years,MORTGAGE,63500,Not Verified,2007-11-01,Fully Paid,Good Loan,debt_consolidation,AZ,8.5
151587,151580,19950,19950,675,36,9.96,643.36,B,B5,10+ years,MORTGAGE,116000,Not Verified,2007-11-01,Fully Paid,Good Loan,credit_card,MA,13.07
151607,151590,1500,1500,875,36,14.7,51.78,E,E5,1 year,RENT,25000,Not Verified,2007-11-01,Fully Paid,Good Loan,other,MD,3.84
151621,151597,18000,18000,350,36,9.01,572.48,B,B2,10+ years,MORTGAGE,41000,Not Verified,2007-11-01,Fully Paid,Good Loan,educational,GA,15.37
152291,152282,4800,4800,1100.79,36,7.75,149.87,A,A3,< 1 year,RENT,21000,Not Verified,2007-11-01,Fully Paid,Good Loan,wedding,TX,6.34
152663,152635,3000,3000,2225,36,9.96,96.75,B,B5,2 years,RENT,62000,Not Verified,2007-11-01,Fully Paid,Good Loan,wedding,VA,11.98
153022,153018,3000,3000,1825,36,7.12,92.8,A,A1,5 years,MORTGAGE,93000,Not Verified,2007-11-01,Fully Paid,Good Loan,home_improvement,WA,0
153054,152600,5875,5875,1075,36,10.91,192.09,C,C3,7 years,MORTGAGE,66000,Not Verified,2007-11-01,Fully Paid,Good Loan,credit_card,VA,19.82
153235,147832,18000,18000,565.29,36,11.54,593.92,C,C5,2 years,RENT,27000,Not Verified,2007-11-01,Fully Paid,Good Loan,medical,FL,10.8
153434,153428,12000,12000,724.56,36,10.91,392.36,C,C3,< 1 year,RENT,35000,Not Verified,2007-11-01,Fully Paid,Good Loan,debt_consolidation,MA,15.74
154141,154129,5000,5000,1250,36,7.75,156.11,A,A3,7 years,MORTGAGE,52000,Not Verified,2007-11-01,Fully Paid,Good Loan,educational,FL,9.55
154154,151536,4800,4800,1100,36,10.28,155.52,C,C1,1 year,RENT,35000,Not Verified,2007-11-01,Fully Paid,Good Loan,debt_consolidation,VA,7.51
154286,154264,15000,15000,975,36,10.28,485.99,C,C1,< 1 year,RENT,88000,Not Verified,2007-11-01,Fully Paid,Good Loan,credit_card,WA,11.95
154305,154295,3600,3600,1191.64,36,10.28,116.64,C,C1,1 year,RENT,30000,Not Verified,2007-11-01,Fully Paid,Good Loan,other,MA,7.88
154776,154761,6800,6800,875.000947,36,11.22,223.34,C,C4,10+ years,RENT,51000,Not Verified,2007-11-01,Charged Off,Bad Loan,debt_consolidation,NJ,18.68
155780,155777,4800,4800,800,36,7.75,149.87,A,A3,2 years,RENT,20000,Not Verified,2007-11-01,Fully Paid,Good Loan,credit_card,LA,10.26
156021,155549,6400,6400,1050,36,11.54,211.17,C,C5,5 years,RENT,95000,Not Verified,2007-11-01,Fully Paid,Good Loan,educational,NY,1.83
156417,156396,6000,6000,1050,36,7.43,186.45,A,A2,10+ years,MORTGAGE,68686,Not Verified,2007-11-01,Fully Paid,Good Loan,debt_consolidation,DE,6.11
156868,156838,24750,24750,1150,36,9.33,790.86,B,B3,4 years,RENT,60000,Not Verified,2007-11-01,Fully Paid,Good Loan,debt_consolidation,NY,0.82
157169,157162,25000,25000,499.9994011,36,9.01,795.11,B,B2,10+ years,MORTGAGE,616000,Not Verified,2007-11-01,Charged Off,Bad Loan,small_business,FL,3.83
157768,157765,4000,4000,437.38,36,8.7,126.65,B,B1,1 year,RENT,44000,Not Verified,2007-12-01,Fully Paid,Good Loan,credit_card,TX,18.71
158289,158286,9000,9000,758.48,36,10.91,294.27,C,C3,< 1 year,RENT,80000,Not Verified,2007-12-01,Fully Paid,Good Loan,credit_card,NY,17.17
158706,158450,12375,12375,1000,36,10.91,404.62,C,C3,2 years,RENT,80000,Not Verified,2007-12-01,Fully Paid,Good Loan,debt_consolidation,VA,9.23
159468,154318,12000,12000,1900,36,11.86,397.77,D,D1,2 years,MORTGAGE,150000,Not Verified,2007-12-01,Fully Paid,Good Loan,debt_consolidation,NJ,20.48
159665,159644,5750,5750,1605.68,36,7.43,178.68,A,A2,< 1 year,RENT,95000,Not Verified,2007-12-01,Fully Paid,Good Loan,debt_consolidation,MA,1.2
159713,159659,900,900,650,36,10.28,29.16,C,C1,3 years,RENT,12000,Not Verified,2007-11-01,Charged Off,Bad Loan,educational,FL,16.7
161187,160991,12950,12950,1000,36,9.96,417.62,B,B5,< 1 year,MORTGAGE,92000,Not Verified,2007-12-01,Fully Paid,Good Loan,small_business,VA,6.48
163627,163621,4000,4000,972.37,36,10.59,130.18,C,C2,3 years,RENT,62000,Not Verified,2007-12-01,Fully Paid,Good Loan,credit_card,WA,17.81
163758,163445,3000,3000,511.55,36,11.22,98.53,C,C4,10+ years,MORTGAGE,32904,Not Verified,2007-12-01,Fully Paid,Good Loan,other,GA,22.79
164346,163835,500,500,400,36,8.07,15.69,A,A4,< 1 year,RENT,18000,Not Verified,2007-11-01,Fully Paid,Good Loan,other,NY,4.27
164741,164738,16000,16000,536,36,10.91,523.14,C,C3,< 1 year,RENT,200000,Not Verified,2007-12-01,Fully Paid,Good Loan,credit_card,NY,10.7
164792,153157,17600,17600,1000,36,8.7,557.23,B,B1,1 year,RENT,153000,Not Verified,2007-12-01,Fully Paid,Good Loan,medical,VA,0.12
166437,166419,9600,9600,675,36,11.22,315.3,C,C4,1 year,RENT,42500,Not Verified,2007-12-01,Fully Paid,Good Loan,wedding,MA,14.6
166534,163941,16000,16000,185.0026999,36,11.54,527.93,C,C5,4 years,RENT,44400,Not Verified,2007-12-01,Charged Off,Bad Loan,debt_consolidation,FL,12.16
166546,166498,3000,3000,250,36,7.43,93.23,A,A2,10+ years,RENT,72000,Not Verified,2007-11-01,Fully Paid,Good Loan,major_purchase,MD,11.18
166683,163526,6500,6500,1287.58,36,7.75,202.94,A,A3,10+ years,OWN,48000,Not Verified,2007-12-01,Fully Paid,Good Loan,debt_consolidation,NC,13.53
166747,166429,5000,5000,349.9920453,36,11.86,165.74,D,D1,6 years,OWN,40000,Not Verified,2007-12-01,Charged Off,Bad Loan,debt_consolidation,FL,7.02
167189,167147,4900,4900,225.0031519,36,10.28,158.76,C,C1,10+ years,RENT,44000,Not Verified,2007-12-01,Charged Off,Bad Loan,other,NY,15.3
167205,167144,15000,15000,350,36,10.28,485.99,C,C1,1 year,RENT,50000,Not Verified,2007-12-01,Fully Paid,Good Loan,debt_consolidation,NJ,11.88
167584,167573,10000,10000,349.9999291,36,9.96,322.49,B,B5,1 year,RENT,72500,Not Verified,2007-12-01,Charged Off,Bad Loan,other,FL,10.28
167645,163382,10000,6000,700,36,8.7,189.97,B,B1,3 years,RENT,24000,Not Verified,2007-12-01,Fully Paid,Good Loan,debt_consolidation,WY,19.45
167846,166657,11300,11300,1475,36,12.17,376.24,D,D2,8 years,RENT,33600,Not Verified,2007-12-01,Fully Paid,Good Loan,debt_consolidation,IN,23.96
168100,167970,18000,18000,528.02,36,12.17,599.33,D,D2,3 years,MORTGAGE,110244,Not Verified,2007-12-01,Fully Paid,Good Loan,debt_consolidation,CO,18.3
168190,168175,3975,3975,850.0008888,36,12.17,132.35,D,D2,10+ years,RENT,27000,Not Verified,2007-12-01,Charged Off,Bad Loan,debt_consolidation,NY,23.2
168222,168212,25000,25000,325,36,11.86,828.69,D,D1,2 years,RENT,52000,Not Verified,2007-12-01,Fully Paid,Good Loan,small_business,AZ,9.74
169044,153468,18500,18500,156.7,36,10.91,604.88,C,C3,2 years,MORTGAGE,52000,Not Verified,2007-12-01,Fully Paid,Good Loan,credit_card,SC,17.56
169254,168673,17000,17000,425,36,8.7,538.23,B,B1,1 year,MORTGAGE,55900,Not Verified,2007-12-01,Fully Paid,Good Loan,debt_consolidation,GA,11.51
169354,169334,5400,5400,375,36,9.33,172.55,B,B3,1 year,OWN,42000,Not Verified,2007-12-01,Fully Paid,Good Loan,credit_card,AL,16.09
169453,157525,18500,18500,750,36,10.91,604.88,C,C3,3 years,RENT,36000,Not Verified,2007-12-01,Fully Paid,Good Loan,small_business,WA,4.67
169525,142952,9000,9000,350.51,36,9.96,290.24,B,B5,8 years,RENT,38000,Not Verified,2007-12-01,Fully Paid,Good Loan,wedding,NY,3.38
169793,164864,16000,16000,619.3880659,36,11.86,530.36,D,D1,< 1 year,OWN,86400,Not Verified,2007-12-01,Charged Off,Bad Loan,major_purchase,GA,15.1
170488,165737,5000,5000,400,36,8.7,158.31,B,B1,2 years,MORTGAGE,24000,Not Verified,2007-12-01,Fully Paid,Good Loan,other,FL,6.15
170528,165069,12000,12000,656.69,36,10.59,390.54,C,C2,1 year,MORTGAGE,30000,Not Verified,2007-12-01,Fully Paid,Good Loan,debt_consolidation,MO,19.84
170929,170462,9000,9000,1125,36,12.49,301.04,D,D3,9 years,MORTGAGE,52000,Not Verified,2007-12-01,Fully Paid,Good Loan,credit_card,NY,4.98
171220,170849,20000,20000,310.9790017,36,11.54,659.91,C,C5,< 1 year,MORTGAGE,96000,Not Verified,2007-12-01,Charged Off,Bad Loan,small_business,NC,17.81
171298,171282,7000,7000,1000,36,7.43,217.52,A,A2,< 1 year,RENT,43000,Not Verified,2007-12-01,Fully Paid,Good Loan,small_business,KY,1.65
172644,172641,12000,12000,156.68,36,10.28,388.79,C,C1,2 years,MORTGAGE,97000,Not Verified,2007-12-01,Fully Paid,Good Loan,home_improvement,UT,5.58
172802,171004,5000,5000,700,36,8.7,158.31,B,B1,10+ years,RENT,48000,Not Verified,2007-12-01,Fully Paid,Good Loan,major_purchase,NJ,0.38
173029,173017,9600,9600,1150.00166,36,12.17,319.64,D,D2,4 years,RENT,60000,Not Verified,2007-12-01,Charged Off,Bad Loan,debt_consolidation,CO,19.28
173981,173944,3200,3200,525,36,10.28,103.68,C,C1,10+ years,RENT,75000,Not Verified,2007-12-01,Fully Paid,Good Loan,credit_card,WA,9.7
174377,174280,4800,4800,1550,36,9.64,154.08,B,B4,6 years,MORTGAGE,60000,Not Verified,2007-12-01,Fully Paid,Good Loan,home_improvement,AL,12.94
175056,174986,20000,20000,275,36,10.59,650.9,C,C2,< 1 year,MORTGAGE,108000,Not Verified,2007-12-01,Fully Paid,Good Loan,debt_consolidation,AL,11.96
175147,175123,2400,2400,1895.27,36,13.75,81.74,E,E2,7 years,RENT,47000,Not Verified,2007-12-01,Fully Paid,Good Loan,other,NJ,24.08
175193,173899,7500,7500,925,36,9.01,238.54,B,B2,1 year,RENT,19440,Not Verified,2007-12-01,Fully Paid,Good Loan,other,FL,10.37
175582,174945,10000,10000,625,36,12.8,335.98,D,D4,2 years,RENT,58800,Not Verified,2007-12-01,Fully Paid,Good Loan,debt_consolidation,WI,7.51
176062,176043,2800,2800,699.9982904,36,12.17,93.23,D,D2,7 years,MORTGAGE,45000,Not Verified,2007-12-01,Charged Off,Bad Loan,wedding,NY,19.19
176206,176187,3000,3000,750,36,9.33,95.87,B,B3,4 years,RENT,36600,Not Verified,2007-12-01,Fully Paid,Good Loan,other,ME,2.69
176610,152731,2975,2975,760.27,36,9.96,95.94,B,B5,< 1 year,RENT,25000,Not Verified,2007-12-01,Fully Paid,Good Loan,debt_consolidation,IN,14.16
176942,176612,16500,16500,675,36,12.8,554.37,D,D4,< 1 year,RENT,62000,Not Verified,2007-12-01,Fully Paid,Good Loan,debt_consolidation,NY,19.22
176995,176989,25000,25000,675.0063074,36,14.38,859.07,E,E4,1 year,MORTGAGE,80000,Not Verified,2007-12-01,Charged Off,Bad Loan,small_business,CO,20.79
177075,177072,15000,15000,1999.13,36,8.38,472.68,A,A5,2 years,RENT,77000,Not Verified,2007-12-01,Fully Paid,Good Loan,major_purchase,NC,7.96
177259,154006,17950,17950,425,36,10.91,586.9,C,C3,3 years,RENT,75000,Not Verified,2007-12-01,Fully Paid,Good Loan,credit_card,WA,10.34
177913,171100,15000,7000,350,36,9.64,224.69,B,B4,< 1 year,MORTGAGE,19500,Not Verified,2007-12-01,Fully Paid,Good Loan,major_purchase,NY,21.23
178157,177995,14400,14400,124.9947459,36,12.8,483.81,D,D4,1 year,RENT,36120,Not Verified,2007-12-01,Charged Off,Bad Loan,debt_consolidation,NE,8.47
178236,178070,12000,12000,250,36,12.17,399.55,D,D2,1 year,RENT,24000,Not Verified,2007-12-01,Fully Paid,Good Loan,debt_consolidation,FL,14.5
178239,176992,7000,7000,514,36,11.86,232.04,D,D1,4 years,RENT,50400,Not Verified,2007-12-01,Fully Paid,Good Loan,debt_consolidation,NJ,17.02
178977,175577,25000,25000,74.98752395,36,9.64,802.47,B,B4,4 years,MORTGAGE,75000,Not Verified,2008-01-01,Charged Off,Bad Loan,small_business,NJ,17.06
179020,178968,9325,9325,184.72,36,10.91,304.9,C,C3,10+ years,RENT,70522,Not Verified,2007-12-01,Fully Paid,Good Loan,debt_consolidation,VA,18.96
179897,179879,25000,25000,463.66,36,12.49,836.23,D,D3,10+ years,MORTGAGE,78862,Not Verified,2007-12-01,Fully Paid,Good Loan,small_business,NY,7.99
180005,177903,4000,4000,1675,36,7.75,124.89,A,A3,2 years,RENT,24000,Not Verified,2007-12-01,Fully Paid,Good Loan,other,NC,6
180535,180337,3500,3500,665.32,36,10.28,113.4,C,C1,1 year,MORTGAGE,48000,Not Verified,2007-12-01,Fully Paid,Good Loan,other,FL,17.65
180614,180561,24625,24625,917.28,36,14.07,842.47,E,E3,8 years,MORTGAGE,120000,Not Verified,2007-12-01,Fully Paid,Good Loan,credit_card,NY,12.81
180675,180658,25000,25000,450.0044283,36,10.91,817.41,C,C3,10+ years,MORTGAGE,73000,Not Verified,2007-12-01,Charged Off,Bad Loan,debt_consolidation,FL,22.13
180712,170292,22550,12000,2225,36,15.96,421.65,F,F4,4 years,MORTGAGE,34992,Not Verified,2007-12-01,Fully Paid,Good Loan,debt_consolidation,IN,20.82
181036,178271,18000,18000,1123.55,36,9.33,575.17,B,B3,< 1 year,RENT,60000,Not Verified,2007-12-01,Fully Paid,Good Loan,educational,NY,9.96
181590,171765,12000,12000,550,36,13.12,405.03,D,D5,< 1 year,RENT,105000,Not Verified,2007-12-01,Fully Paid,Good Loan,wedding,NY,18.25
181701,181614,5000,5000,1100,36,12.8,167.99,D,D4,6 years,RENT,25480,Not Verified,2007-12-01,Fully Paid,Good Loan,debt_consolidation,NY,18.65
182089,182083,21000,21000,880.44,36,9.96,677.22,B,B5,2 years,MORTGAGE,54099,Not Verified,2007-12-01,Fully Paid,Good Loan,debt_consolidation,GA,3.77
182554,182441,4000,4000,1055.04,36,11.54,131.99,C,C5,< 1 year,RENT,50952,Not Verified,2007-12-01,Fully Paid,Good Loan,other,FL,9.14
182589,182527,8800,8800,656.15,36,9.33,281.2,B,B3,< 1 year,OWN,25000,Not Verified,2007-12-01,Fully Paid,Good Loan,debt_consolidation,NJ,0
182845,182839,25000,25000,600,36,9.64,802.47,B,B4,2 years,RENT,48000,Not Verified,2007-12-01,Fully Paid,Good Loan,debt_consolidation,IN,9.78
183801,179703,15450,15450,835.33,36,10.91,505.16,C,C3,3 years,RENT,111000,Not Verified,2007-12-01,Fully Paid,Good Loan,credit_card,CT,10.86
183936,183930,5800,5800,1800,36,7.43,180.23,A,A2,1 year,RENT,41300,Not Verified,2007-12-01,Fully Paid,Good Loan,home_improvement,VA,2.32
184296,184146,25000,25000,274.9919893,36,9.33,798.84,B,B3,1 year,RENT,100000,Not Verified,2007-12-01,Charged Off,Bad Loan,small_business,NY,1.57
184562,183619,10000,10000,899.9942558,36,9.33,319.54,B,B3,1 year,MORTGAGE,36500,Not Verified,2007-12-01,Charged Off,Bad Loan,moving,FL,19.46
184908,184901,1000,1000,465.27,36,9.64,32.1,B,B4,< 1 year,RENT,5000,Not Verified,2007-12-01,Fully Paid,Good Loan,debt_consolidation,IN,18
185352,105254,6000,6000,502.69,36,9.64,192.6,B,B4,1 year,RENT,18000,Not Verified,2007-12-01,Fully Paid,Good Loan,debt_consolidation,MD,2.87
185684,185669,22350,22350,486.1286614,36,14.07,764.64,E,E3,1 year,OWN,135000,Not Verified,2007-12-01,Charged Off,Bad Loan,home_improvement,NY,3.66
186499,186347,1000,1000,875,36,7.12,30.94,A,A1,< 1 year,MORTGAGE,120000,Not Verified,2007-12-01,Fully Paid,Good Loan,other,CA,0.65
186572,186568,12000,12000,725,36,9.01,381.66,B,B2,6 years,MORTGAGE,100671,Not Verified,2007-12-01,Fully Paid,Good Loan,credit_card,IL,6.64
186652,184693,9000,9000,749.998581,36,12.49,301.04,D,D3,3 years,RENT,60000,Not Verified,2007-12-01,Charged Off,Bad Loan,debt_consolidation,NJ,4.64
186840,186773,20000,20000,877.75,36,14.38,687.25,E,E4,6 years,RENT,83000,Not Verified,2007-12-01,Fully Paid,Good Loan,credit_card,NY,16.05
187464,187430,10000,10000,1673.16,36,9.64,320.99,B,B4,< 1 year,RENT,67000,Not Verified,2007-12-01,Fully Paid,Good Loan,debt_consolidation,CA,3.6
187671,187665,25000,25000,1150.003931,36,14.7,862.97,E,E5,< 1 year,RENT,87000,Not Verified,2007-12-01,Charged Off,Bad Loan,small_business,CA,5.79
188937,129893,8000,8000,2475,36,8.07,250.95,A,A4,3 years,RENT,54000,Not Verified,2007-12-01,Fully Paid,Good Loan,credit_card,IL,10.44
189379,179800,2800,2800,1100,36,7.43,87.01,A,A2,1 year,RENT,29376,Not Verified,2007-12-01,Fully Paid,Good Loan,moving,FL,3.96
190811,178126,2000,2000,1861.08,36,7.75,62.45,A,A3,10+ years,RENT,24000,Not Verified,2007-12-01,Charged Off,Bad Loan,moving,NC,2.4
190846,190819,25000,25000,2550.009713,36,13.75,851.41,E,E2,5 years,RENT,75000,Not Verified,2008-01-01,Charged Off,Bad Loan,home_improvement,FL,19.78
191006,191003,7500,7500,1167.14,36,10.59,244.09,C,C2,< 1 year,RENT,39975,Not Verified,2007-12-01,Fully Paid,Good Loan,credit_card,NH,12.1
191730,187320,20000,20000,2055.5,36,14.38,687.25,E,E4,2 years,RENT,42500,Not Verified,2008-01-01,Fully Paid,Good Loan,debt_consolidation,CA,15.7
192239,191813,20000,20000,225,36,11.22,656.86,C,C4,10+ years,RENT,38556,Not Verified,2007-12-01,Fully Paid,Good Loan,debt_consolidation,NM,14.04
192299,190578,16000,16000,780.46,36,12.8,537.57,D,D4,7 years,RENT,97188,Not Verified,2008-01-01,Fully Paid,Good Loan,other,CA,12.43
192311,187731,10000,10000,675,36,9.64,320.99,B,B4,< 1 year,RENT,24960,Not Verified,2008-01-01,Fully Paid,Good Loan,debt_consolidation,MD,8.17
192616,189776,12000,12000,500,36,9.96,386.99,B,B5,10+ years,MORTGAGE,100000,Not Verified,2008-01-01,Fully Paid,Good Loan,debt_consolidation,TX,8.17
193452,191101,10000,10000,2696.64,36,8.38,315.12,A,A5,< 1 year,RENT,107000,Not Verified,2008-01-01,Fully Paid,Good Loan,small_business,CA,2.28
193586,193526,9000,9000,665.93,36,10.59,292.91,C,C2,1 year,RENT,25920,Not Verified,2008-01-01,Fully Paid,Good Loan,major_purchase,WA,5.56
193630,192688,4000,4000,1225,36,8.07,125.48,A,A4,4 years,RENT,21600,Not Verified,2008-01-01,Fully Paid,Good Loan,debt_consolidation,LA,10.33
194565,194314,12000,12000,1614.03,36,9.33,383.45,B,B3,2 years,RENT,68640,Not Verified,2008-01-01,Fully Paid,Good Loan,debt_consolidation,CA,7.47
194762,194653,15450,15450,750,36,13.43,523.78,E,E1,8 years,RENT,36000,Not Verified,2008-01-01,Fully Paid,Good Loan,debt_consolidation,MO,17.4
195618,194605,6000,6000,625,36,12.17,199.78,D,D2,10+ years,MORTGAGE,120000,Not Verified,2008-01-01,Fully Paid,Good Loan,other,NY,6.81
195655,193651,18000,18000,814.61,36,9.33,575.17,B,B3,10+ years,OWN,102000,Not Verified,2008-01-01,Fully Paid,Good Loan,debt_consolidation,TX,16.95
196027,196018,3000,3000,672.97,36,9.01,95.42,B,B2,10+ years,RENT,10000,Not Verified,2008-01-01,Fully Paid,Good Loan,debt_consolidation,WA,6.72
196148,196134,15000,15000,850,36,9.01,477.07,B,B2,10+ years,RENT,71000,Not Verified,2008-01-01,Fully Paid,Good Loan,debt_consolidation,CA,6.88
196380,188466,11000,11000,1775,36,8.07,345.06,A,A4,10+ years,RENT,62000,Not Verified,2008-01-01,Fully Paid,Good Loan,car,CA,14.07
196428,189204,4725,4725,1049.988203,36,11.22,155.19,C,C4,< 1 year,RENT,19800,Not Verified,2008-01-01,Charged Off,Bad Loan,other,CA,23.03
196521,194436,20000,20000,275,36,9.96,644.97,B,B5,2 years,RENT,73992,Not Verified,2008-01-01,Fully Paid,Good Loan,home_improvement,MD,13.28
196559,185681,3000,3000,1525,36,7.12,92.8,A,A1,1 year,MORTGAGE,60600,Not Verified,2008-01-01,Fully Paid,Good Loan,other,OR,1.19
196574,188413,9500,9500,475,36,9.96,306.36,B,B5,1 year,RENT,58000,Not Verified,2008-01-01,Fully Paid,Good Loan,debt_consolidation,CO,21.93
196863,194670,4350,4350,1129.09,36,11.54,143.53,C,C5,6 years,RENT,22000,Not Verified,2008-01-01,Fully Paid,Good Loan,debt_consolidation,CA,24.71
196910,196900,9000,9000,400.0055589,36,9.64,288.89,B,B4,4 years,MORTGAGE,112000,Not Verified,2008-01-01,Charged Off,Bad Loan,credit_card,MD,10.36
197019,197013,2750,2750,364.914431,36,9.33,87.88,B,B3,4 years,MORTGAGE,112000,Not Verified,2008-01-01,Charged Off,Bad Loan,other,MD,13.46
197225,197115,12000,12000,275,36,9.01,381.66,B,B2,3 years,RENT,120000,Not Verified,2008-01-01,Fully Paid,Good Loan,other,NY,4.28
197360,197348,6000,6000,820.24,36,11.22,197.06,C,C4,6 years,RENT,49500,Not Verified,2008-01-01,Fully Paid,Good Loan,debt_consolidation,TX,0
197558,164764,2675,2675,177.67,36,8.07,83.92,A,A4,10+ years,RENT,40000,Not Verified,2008-01-01,Fully Paid,Good Loan,credit_card,OH,16.68
197959,197950,15000,15000,1950.83,36,9.64,481.48,B,B4,< 1 year,OWN,40000,Not Verified,2008-01-01,Fully Paid,Good Loan,small_business,WI,4.05
198285,197938,7850,7850,333.6,36,9.96,253.16,B,B5,3 years,RENT,26000,Not Verified,2008-01-01,Fully Paid,Good Loan,debt_consolidation,OR,6.14
198952,198937,2500,2500,550,36,7.43,77.69,A,A2,10+ years,MORTGAGE,522000,Not Verified,2008-01-01,Fully Paid,Good Loan,other,NC,2.45
199055,197916,3000,3000,175.84,36,10.14,97,B,B4,3 years,OWN,120000,Not Verified,2008-01-01,Fully Paid,Good Loan,other,GA,8.71
199486,199451,8000,8000,2674.988479,36,10.46,259.87,B,B5,10+ years,RENT,120000,Not Verified,2008-02-01,Charged Off,Bad Loan,other,CA,11.28
199575,199555,4000,4000,875,36,7.43,124.3,A,A2,10+ years,MORTGAGE,62500,Not Verified,2008-01-01,Fully Paid,Good Loan,home_improvement,LA,5.82
199889,199865,2000,2000,300,36,13.3,67.68,D,D4,2 years,RENT,18000,Not Verified,2008-01-01,Fully Paid,Good Loan,debt_consolidation,TX,22
200256,200251,12000,12000,693.1092944,36,13.3,406.07,D,D4,2 years,RENT,27000,Not Verified,2008-01-01,Charged Off,Bad Loan,debt_consolidation,CO,7.16
200600,200597,7500,7500,1599.78,36,9.83,241.41,B,B3,7 years,RENT,96000,Not Verified,2008-01-01,Fully Paid,Good Loan,credit_card,CA,2.69
200805,200788,5000,5000,1199.999616,36,13.93,170.72,E,E1,2 years,RENT,38000,Not Verified,2008-01-01,Charged Off,Bad Loan,small_business,CA,20.72
200886,200841,9325,9325,1868.29,36,8.38,293.85,A,A5,1 year,RENT,12000,Not Verified,2008-01-01,Fully Paid,Good Loan,educational,WI,0
200912,200892,9400,9400,1748.288384,36,13.3,318.09,D,D4,9 years,MORTGAGE,50000,Not Verified,2008-01-01,Fully Paid,Good Loan,credit_card,NY,17.04
201285,197188,2000,2000,1535.74,36,9.2,63.79,B,B1,5 years,MORTGAGE,24000,Not Verified,2008-01-01,Fully Paid,Good Loan,major_purchase,WI,18.65
201479,201440,7000,7000,1842.2,36,7.43,217.52,A,A2,< 1 year,MORTGAGE,60000,Not Verified,2008-01-01,Fully Paid,Good Loan,other,CA,1.72
201909,201801,20000,20000,928.38,36,12.36,667.74,D,D1,3 years,RENT,133000,Not Verified,2008-01-01,Fully Paid,Good Loan,credit_card,CT,13.42
